observed_pair_index,split,partition
8589,pair_random,test
774,pair_random,test
23187,pair_random,test
6507,pair_random,test
12903,pair_random,test
27237,pair_random,test
27492,pair_random,test
8292,pair_random,test
20746,pair_random,test
4346,pair_random,test
19230,pair_random,test
24625,pair_random,test
17216,pair_random,test
6327,pair_random,test
24262,pair_random,test
25043,pair_random,test
9865,pair_random,test
11507,pair_random,test
3385,pair_random,test
25975,pair_random,test
8987,pair_random,test
4814,pair_random,test
7395,pair_random,test
20917,pair_random,test
15341,pair_random,test
2046,pair_random,test
17096,pair_random,test
1362,pair_random,test
13185,pair_random,test
2062,pair_random,test
6323,pair_random,test
28031,pair_random,test
14045,pair_random,test
23279,pair_random,test
21340,pair_random,test
28237,pair_random,test
27778,pair_random,test
7450,pair_random,test
18376,pair_random,test
12712,pair_random,test
8552,pair_random,test
21582,pair_random,test
23597,pair_random,test
10113,pair_random,test
16475,pair_random,test
20869,pair_random,test
26709,pair_random,test
12656,pair_random,test
13034,pair_random,test
10571,pair_random,test
13437,pair_random,test
10228,pair_random,test
4522,pair_random,test
9949,pair_random,test
1229,pair_random,test
12635,pair_random,test
16148,pair_random,test
25912,pair_random,test
5572,pair_random,test
23706,pair_random,test
16969,pair_random,test
9463,pair_random,test
29493,pair_random,test
22806,pair_random,test
4191,pair_random,test
24229,pair_random,test
17476,pair_random,test
6176,pair_random,test
15436,pair_random,test
22442,pair_random,test
9454,pair_random,test
20973,pair_random,test
1132,pair_random,test
23467,pair_random,test
10627,pair_random,test
14968,pair_random,test
14469,pair_random,test
20635,pair_random,test
30006,pair_random,test
17148,pair_random,test
17943,pair_random,test
19182,pair_random,test
10992,pair_random,test
7103,pair_random,test
24444,pair_random,test
17043,pair_random,test
1,pair_random,test
3247,pair_random,test
13977,pair_random,test
26776,pair_random,test
27271,pair_random,test
4152,pair_random,test
25461,pair_random,test
12788,pair_random,test
24507,pair_random,test
14567,pair_random,test
3332,pair_random,test
5492,pair_random,test
18530,pair_random,test
20901,pair_random,test
21415,pair_random,test
16506,pair_random,test
11780,pair_random,test
22118,pair_random,test
13170,pair_random,test
17546,pair_random,test
18177,pair_random,test
21284,pair_random,test
3112,pair_random,test
19948,pair_random,test
10903,pair_random,test
5265,pair_random,test
1751,pair_random,test
12166,pair_random,test
23349,pair_random,test
9945,pair_random,test
24513,pair_random,test
4472,pair_random,test
21072,pair_random,test
10143,pair_random,test
10159,pair_random,test
5551,pair_random,test
23983,pair_random,test
4655,pair_random,test
595,pair_random,test
4321,pair_random,test
13958,pair_random,test
3254,pair_random,test
9805,pair_random,test
10037,pair_random,test
29635,pair_random,test
16758,pair_random,test
6593,pair_random,test
14792,pair_random,test
16617,pair_random,test
21854,pair_random,test
10425,pair_random,test
19966,pair_random,test
3293,pair_random,test
12392,pair_random,test
23683,pair_random,test
27859,pair_random,test
5939,pair_random,test
9097,pair_random,test
11892,pair_random,test
18252,pair_random,test
15846,pair_random,test
4450,pair_random,test
1534,pair_random,test
5537,pair_random,test
159,pair_random,test
14634,pair_random,test
13129,pair_random,test
28082,pair_random,test
9908,pair_random,test
29837,pair_random,test
21545,pair_random,test
14505,pair_random,test
12978,pair_random,test
6773,pair_random,test
24230,pair_random,test
28673,pair_random,test
25941,pair_random,test
2650,pair_random,test
15959,pair_random,test
3075,pair_random,test
29149,pair_random,test
23814,pair_random,test
24776,pair_random,test
8726,pair_random,test
10306,pair_random,test
13647,pair_random,test
770,pair_random,test
29130,pair_random,test
22704,pair_random,test
24960,pair_random,test
7335,pair_random,test
16596,pair_random,test
7463,pair_random,test
262,pair_random,test
219,pair_random,test
28559,pair_random,test
5588,pair_random,test
16892,pair_random,test
14618,pair_random,test
28473,pair_random,test
10559,pair_random,test
522,pair_random,test
19681,pair_random,test
18954,pair_random,test
3976,pair_random,test
2710,pair_random,test
2898,pair_random,test
3318,pair_random,test
11969,pair_random,test
18217,pair_random,test
11150,pair_random,test
18304,pair_random,test
4819,pair_random,test
27222,pair_random,test
10288,pair_random,test
10014,pair_random,test
22170,pair_random,test
1583,pair_random,test
3478,pair_random,test
26956,pair_random,test
21922,pair_random,test
26114,pair_random,test
8047,pair_random,test
20827,pair_random,test
5255,pair_random,test
7870,pair_random,test
20809,pair_random,test
12359,pair_random,test
15551,pair_random,test
7061,pair_random,test
16044,pair_random,test
24660,pair_random,test
12380,pair_random,test
15109,pair_random,test
10129,pair_random,test
12633,pair_random,test
8690,pair_random,test
14691,pair_random,test
23561,pair_random,test
23319,pair_random,test
13213,pair_random,test
27988,pair_random,test
2031,pair_random,test
25488,pair_random,test
11732,pair_random,test
2197,pair_random,test
27462,pair_random,test
10199,pair_random,test
13449,pair_random,test
10572,pair_random,test
8303,pair_random,test
27158,pair_random,test
13725,pair_random,test
22415,pair_random,test
2907,pair_random,test
18075,pair_random,test
7906,pair_random,test
25561,pair_random,test
15185,pair_random,test
961,pair_random,test
24377,pair_random,test
8324,pair_random,test
28405,pair_random,test
1226,pair_random,test
753,pair_random,test
3191,pair_random,test
1665,pair_random,test
15271,pair_random,test
21738,pair_random,test
11157,pair_random,test
4295,pair_random,test
22788,pair_random,test
14093,pair_random,test
20614,pair_random,test
929,pair_random,test
4620,pair_random,test
13330,pair_random,test
8494,pair_random,test
13468,pair_random,test
8426,pair_random,test
5783,pair_random,test
28006,pair_random,test
16245,pair_random,test
28454,pair_random,test
18368,pair_random,test
2000,pair_random,test
12404,pair_random,test
22441,pair_random,test
7359,pair_random,test
12159,pair_random,test
954,pair_random,test
23111,pair_random,test
8578,pair_random,test
24078,pair_random,test
17211,pair_random,test
13461,pair_random,test
10146,pair_random,test
25779,pair_random,test
14585,pair_random,test
3129,pair_random,test
19170,pair_random,test
27503,pair_random,test
11541,pair_random,test
5402,pair_random,test
19208,pair_random,test
28813,pair_random,test
936,pair_random,test
6688,pair_random,test
27459,pair_random,test
26047,pair_random,test
1184,pair_random,test
24651,pair_random,test
27718,pair_random,test
23124,pair_random,test
26822,pair_random,test
2086,pair_random,test
16871,pair_random,test
6161,pair_random,test
21885,pair_random,test
5764,pair_random,test
1653,pair_random,test
6772,pair_random,test
7742,pair_random,test
21491,pair_random,test
27822,pair_random,test
23831,pair_random,test
20958,pair_random,test
15384,pair_random,test
21231,pair_random,test
12877,pair_random,test
11555,pair_random,test
20094,pair_random,test
16980,pair_random,test
11325,pair_random,test
22660,pair_random,test
11387,pair_random,test
16701,pair_random,test
1637,pair_random,test
21442,pair_random,test
13386,pair_random,test
20268,pair_random,test
11289,pair_random,test
28954,pair_random,test
3599,pair_random,test
21643,pair_random,test
1978,pair_random,test
25885,pair_random,test
12425,pair_random,test
14907,pair_random,test
18636,pair_random,test
6691,pair_random,test
22244,pair_random,test
24185,pair_random,test
653,pair_random,test
28879,pair_random,test
12165,pair_random,test
19482,pair_random,test
738,pair_random,test
20811,pair_random,test
23963,pair_random,test
2964,pair_random,test
16171,pair_random,test
10851,pair_random,test
12340,pair_random,test
29093,pair_random,test
3107,pair_random,test
11444,pair_random,test
8005,pair_random,test
1879,pair_random,test
21140,pair_random,test
21735,pair_random,test
17174,pair_random,test
6571,pair_random,test
8230,pair_random,test
19488,pair_random,test
5176,pair_random,test
4249,pair_random,test
26392,pair_random,test
297,pair_random,test
10824,pair_random,test
26338,pair_random,test
23312,pair_random,test
2690,pair_random,test
25615,pair_random,test
5034,pair_random,test
9824,pair_random,test
6107,pair_random,test
27379,pair_random,test
6761,pair_random,test
4410,pair_random,test
7477,pair_random,test
26100,pair_random,test
27418,pair_random,test
6309,pair_random,test
19128,pair_random,test
8149,pair_random,test
2324,pair_random,test
3268,pair_random,test
12789,pair_random,test
18230,pair_random,test
412,pair_random,test
23600,pair_random,test
3857,pair_random,test
7475,pair_random,test
11171,pair_random,test
9857,pair_random,test
6876,pair_random,test
4726,pair_random,test
22160,pair_random,test
23488,pair_random,test
14113,pair_random,test
1139,pair_random,test
29427,pair_random,test
20477,pair_random,test
29577,pair_random,test
1090,pair_random,test
10413,pair_random,test
16816,pair_random,test
7401,pair_random,test
22963,pair_random,test
12324,pair_random,test
19115,pair_random,test
24109,pair_random,test
10414,pair_random,test
4887,pair_random,test
26261,pair_random,test
12226,pair_random,test
7536,pair_random,test
11866,pair_random,test
9919,pair_random,test
23166,pair_random,test
13522,pair_random,test
24474,pair_random,test
2634,pair_random,test
8539,pair_random,test
23262,pair_random,test
6264,pair_random,test
2410,pair_random,test
13587,pair_random,test
7348,pair_random,test
1644,pair_random,test
27058,pair_random,test
3270,pair_random,test
21385,pair_random,test
2483,pair_random,test
13567,pair_random,test
22277,pair_random,test
9804,pair_random,test
21234,pair_random,test
24091,pair_random,test
25419,pair_random,test
23563,pair_random,test
3408,pair_random,test
23632,pair_random,test
3735,pair_random,test
11049,pair_random,test
12562,pair_random,test
11086,pair_random,test
19825,pair_random,test
20612,pair_random,test
22336,pair_random,test
2622,pair_random,test
9346,pair_random,test
13994,pair_random,test
2332,pair_random,test
6114,pair_random,test
76,pair_random,test
13617,pair_random,test
24501,pair_random,test
24854,pair_random,test
5806,pair_random,test
8943,pair_random,test
2131,pair_random,test
21423,pair_random,test
25504,pair_random,test
5142,pair_random,test
24666,pair_random,test
27495,pair_random,test
6587,pair_random,test
12312,pair_random,test
22961,pair_random,test
1465,pair_random,test
8241,pair_random,test
6078,pair_random,test
28864,pair_random,test
22190,pair_random,test
1100,pair_random,test
29762,pair_random,test
9144,pair_random,test
17781,pair_random,test
12670,pair_random,test
20986,pair_random,test
16221,pair_random,test
14278,pair_random,test
17006,pair_random,test
12749,pair_random,test
12935,pair_random,test
24025,pair_random,test
12024,pair_random,test
20963,pair_random,test
13623,pair_random,test
26422,pair_random,test
7488,pair_random,test
25567,pair_random,test
26868,pair_random,test
2994,pair_random,test
5847,pair_random,test
28117,pair_random,test
13354,pair_random,test
21940,pair_random,test
3943,pair_random,test
24478,pair_random,test
22681,pair_random,test
22611,pair_random,test
27578,pair_random,test
9487,pair_random,test
10349,pair_random,test
12095,pair_random,test
17550,pair_random,test
15895,pair_random,test
15118,pair_random,test
14854,pair_random,test
29423,pair_random,test
8295,pair_random,test
20674,pair_random,test
4515,pair_random,test
6680,pair_random,test
4368,pair_random,test
18493,pair_random,test
16164,pair_random,test
15386,pair_random,test
28901,pair_random,test
27600,pair_random,test
10517,pair_random,test
25327,pair_random,test
19053,pair_random,test
8921,pair_random,test
26021,pair_random,test
25521,pair_random,test
15960,pair_random,test
19088,pair_random,test
19611,pair_random,test
22350,pair_random,test
18172,pair_random,test
2631,pair_random,test
19968,pair_random,test
2471,pair_random,test
5825,pair_random,test
18228,pair_random,test
14749,pair_random,test
19686,pair_random,test
6153,pair_random,test
10907,pair_random,test
14490,pair_random,test
19276,pair_random,test
24167,pair_random,test
6429,pair_random,test
21352,pair_random,test
18613,pair_random,test
15220,pair_random,test
20688,pair_random,test
21128,pair_random,test
15590,pair_random,test
10488,pair_random,test
6647,pair_random,test
24183,pair_random,test
18977,pair_random,test
13219,pair_random,test
23073,pair_random,test
1885,pair_random,test
24309,pair_random,test
22910,pair_random,test
7514,pair_random,test
26557,pair_random,test
7325,pair_random,test
13130,pair_random,test
6549,pair_random,test
24996,pair_random,test
22145,pair_random,test
2453,pair_random,test
28072,pair_random,test
5430,pair_random,test
21113,pair_random,test
23762,pair_random,test
16733,pair_random,test
667,pair_random,test
22257,pair_random,test
10540,pair_random,test
1699,pair_random,test
5107,pair_random,test
18974,pair_random,test
19847,pair_random,test
22683,pair_random,test
3855,pair_random,test
2835,pair_random,test
2793,pair_random,test
28762,pair_random,test
23625,pair_random,test
25962,pair_random,test
